,country,year,is_female,age,suicides_no,population,suicides/100kpopulation,gdp_for_year,gdp_per_capita,generation
17717,New Zealand,2007,True,3,55.0,627060,8.77,137316087308.0,34892.0,Boomers
17718,New Zealand,2007,True,1,23.0,302660,7.6,137316087308.0,34892.0,Millenials
17719,New Zealand,2007,True,2,14.0,281170,4.98,137316087308.0,34892.0,Generation X
17720,New Zealand,2007,True,5,7.0,142060,4.93,137316087308.0,34892.0,Silent
17721,New Zealand,2007,True,4,18.0,371080,4.85,137316087308.0,34892.0,Silent
17722,New Zealand,2007,True,0,1.0,290770,0.34,137316087308.0,34892.0,Generation Z
17723,New Zealand,2007,False,0,1.0,305270,0.33,137316087308.0,34892.0,Generation Z
17724,New Zealand,2008,False,2,70.0,263560,26.56,133279679483.0,33585.0,Generation X
17725,New Zealand,2008,False,1,83.0,314500,26.39,133279679483.0,33585.0,Millenials
17726,New Zealand,2008,False,3,139.0,590880,23.52,133279679483.0,33585.0,Boomers
17727,New Zealand,2008,False,4,69.0,365500,18.88,133279679483.0,33585.0,Silent
17728,New Zealand,2008,False,5,18.0,101730,17.69,133279679483.0,33585.0,Silent
17729,New Zealand,2008,True,1,38.0,304640,12.47,133279679483.0,33585.0,Millenials
17730,New Zealand,2008,True,3,52.0,631720,8.23,133279679483.0,33585.0,Boomers
17731,New Zealand,2008,True,2,18.0,280380,6.42,133279679483.0,33585.0,Generation X
17732,New Zealand,2008,True,4,22.0,381910,5.76,133279679483.0,33585.0,Silent
17733,New Zealand,2008,True,5,6.0,144290,4.16,133279679483.0,33585.0,Silent
17734,New Zealand,2008,True,0,3.0,287370,1.04,133279679483.0,33585.0,Generation Z
17735,New Zealand,2008,False,0,2.0,301970,0.66,133279679483.0,33585.0,Generation Z
17736,New Zealand,2009,False,1,94.0,320230,29.35,121338622025.0,30259.0,Millenials
17737,New Zealand,2009,False,3,144.0,591800,24.33,121338622025.0,30259.0,Boomers
17738,New Zealand,2009,False,2,64.0,267390,23.94,121338622025.0,30259.0,Generation X
17739,New Zealand,2009,False,5,25.0,104540,23.91,121338622025.0,30259.0,Silent
17740,New Zealand,2009,False,4,61.0,376390,16.21,121338622025.0,30259.0,Silent
17741,New Zealand,2009,True,2,20.0,281930,7.09,121338622025.0,30259.0,Generation X
17742,New Zealand,2009,True,1,21.0,307230,6.84,121338622025.0,30259.0,Millenials
17743,New Zealand,2009,True,3,42.0,634540,6.62,121338622025.0,30259.0,Boomers
17744,New Zealand,2009,True,4,23.0,393990,5.84,121338622025.0,30259.0,Silent
17745,New Zealand,2009,True,5,8.0,146230,5.47,121338622025.0,30259.0,Silent
17746,New Zealand,2009,False,0,6.0,300000,2.0,121338622025.0,30259.0,Generation Z
17747,New Zealand,2009,True,0,4.0,285710,1.4,121338622025.0,30259.0,Generation Z
17748,New Zealand,2010,False,3,155.0,591000,26.23,146583831538.0,36145.0,Generation X
17749,New Zealand,2010,False,2,65.0,272460,23.86,146583831538.0,36145.0,Generation X
17750,New Zealand,2010,False,1,77.0,326870,23.56,146583831538.0,36145.0,Millenials
17751,New Zealand,2010,False,5,20.0,107610,18.59,146583831538.0,36145.0,Silent
17752,New Zealand,2010,False,4,67.0,387900,17.27,146583831538.0,36145.0,Silent
17753,New Zealand,2010,True,1,35.0,310690,11.27,146583831538.0,36145.0,Millenials
17754,New Zealand,2010,True,2,30.0,285250,10.52,146583831538.0,36145.0,Generation X
17755,New Zealand,2010,True,3,51.0,635970,8.02,146583831538.0,36145.0,Generation X
17756,New Zealand,2010,True,5,9.0,148370,6.07,146583831538.0,36145.0,Silent
17757,New Zealand,2010,True,4,21.0,406770,5.16,146583831538.0,36145.0,Silent
17758,New Zealand,2010,True,0,3.0,284090,1.06,146583831538.0,36145.0,Generation Z
17759,New Zealand,2010,False,0,3.0,298490,1.01,146583831538.0,36145.0,Generation Z
17760,New Zealand,2011,False,1,96.0,330920,29.01,168461998741.0,41184.0,Millenials
17761,New Zealand,2011,False,2,70.0,277600,25.22,168461998741.0,41184.0,Millenials
17762,New Zealand,2011,False,3,129.0,586950,21.98,168461998741.0,41184.0,Generation X
17763,New Zealand,2011,False,5,19.0,110720,17.16,168461998741.0,41184.0,Silent
17764,New Zealand,2011,False,4,60.0,399890,15.0,168461998741.0,41184.0,Boomers
17765,New Zealand,2011,True,1,33.0,311490,10.59,168461998741.0,41184.0,Millenials
17766,New Zealand,2011,True,2,19.0,288510,6.59,168461998741.0,41184.0,Millenials
17767,New Zealand,2011,True,3,34.0,633580,5.37,168461998741.0,41184.0,Generation X
17768,New Zealand,2011,True,5,8.0,150850,5.3,168461998741.0,41184.0,Silent
17769,New Zealand,2011,True,4,19.0,419820,4.53,168461998741.0,41184.0,Boomers
17770,New Zealand,2011,True,0,3.0,283270,1.06,168461998741.0,41184.0,Generation Z
17771,New Zealand,2011,False,0,3.0,296860,1.01,168461998741.0,41184.0,Generation Z
17772,New Zealand,2012,False,1,107.0,331070,32.32,176192886551.0,42756.0,Millenials
17773,New Zealand,2012,False,3,151.0,581830,25.95,176192886551.0,42756.0,Generation X
17774,New Zealand,2012,False,2,60.0,283640,21.15,176192886551.0,42756.0,Millenials
17775,New Zealand,2012,False,5,24.0,114250,21.01,176192886551.0,42756.0,Silent
17776,New Zealand,2012,False,4,55.0,411660,13.36,176192886551.0,42756.0,Boomers
17777,New Zealand,2012,True,1,41.0,310390,13.21,176192886551.0,42756.0,Millenials
17778,New Zealand,2012,True,5,12.0,153580,7.81,176192886551.0,42756.0,Silent
17779,New Zealand,2012,True,3,48.0,629670,7.62,176192886551.0,42756.0,Generation X
17780,New Zealand,2012,True,2,22.0,291540,7.55,176192886551.0,42756.0,Millenials
17781,New Zealand,2012,True,4,17.0,432800,3.93,176192886551.0,42756.0,Boomers
17782,New Zealand,2012,False,0,7.0,297240,2.35,176192886551.0,42756.0,Generation Z
17783,New Zealand,2012,True,0,5.0,283200,1.77,176192886551.0,42756.0,Generation Z
17784,New Zealand,2013,False,3,140.0,583390,24.0,190785204764.0,46198.0,Generation X
17785,New Zealand,2013,False,1,75.0,319330,23.49,190785204764.0,46198.0,Millenials
17786,New Zealand,2013,False,5,26.0,113910,22.83,190785204764.0,46198.0,Silent
17787,New Zealand,2013,False,2,51.0,264840,19.26,190785204764.0,46198.0,Millenials
17788,New Zealand,2013,False,4,74.0,424590,17.43,190785204764.0,46198.0,Boomers
17789,New Zealand,2013,True,1,37.0,308050,12.01,190785204764.0,46198.0,Millenials
17790,New Zealand,2013,True,3,63.0,635060,9.92,190785204764.0,46198.0,Generation X
17791,New Zealand,2013,True,2,21.0,283720,7.4,190785204764.0,46198.0,Millenials
17792,New Zealand,2013,True,4,19.0,447810,4.24,190785204764.0,46198.0,Boomers
17793,New Zealand,2013,True,5,5.0,152240,3.28,190785204764.0,46198.0,Silent
17794,New Zealand,2013,True,0,2.0,291080,0.69,190785204764.0,46198.0,Generation Z
17795,New Zealand,2013,False,0,0.0,305750,0.0,190785204764.0,46198.0,Generation Z
17796,Nicaragua,2010,False,5,8.0,45706,17.5,8758622329.0,1715.0,Silent
17797,Nicaragua,2010,False,2,82.0,477796,17.16,8758622329.0,1715.0,Generation X
17798,Nicaragua,2010,False,3,73.0,524715,13.91,8758622329.0,1715.0,Generation X
17799,Nicaragua,2010,False,1,83.0,614837,13.5,8758622329.0,1715.0,Millenials
17800,Nicaragua,2010,False,4,23.0,199900,11.51,8758622329.0,1715.0,Silent
17801,Nicaragua,2010,True,1,33.0,594335,5.55,8758622329.0,1715.0,Millenials
17802,Nicaragua,2010,True,2,15.0,497514,3.01,8758622329.0,1715.0,Generation X
17803,Nicaragua,2010,True,3,18.0,599881,3.0,8758622329.0,1715.0,Generation X
17804,Nicaragua,2010,True,4,4.0,238978,1.67,8758622329.0,1715.0,Silent
17805,Nicaragua,2010,True,0,7.0,609040,1.15,8758622329.0,1715.0,Generation Z
17806,Nicaragua,2010,False,0,5.0,642002,0.78,8758622329.0,1715.0,Generation Z
17807,Nicaragua,2010,True,5,0.0,62723,0.0,8758622329.0,1715.0,Silent
17808,Nicaragua,2011,False,2,82.0,490946,16.7,9774316692.0,1888.0,Millenials
17809,Nicaragua,2011,False,5,7.0,47848,14.63,9774316692.0,1888.0,Silent
17810,Nicaragua,2011,False,1,88.0,615256,14.3,9774316692.0,1888.0,Millenials
17811,Nicaragua,2011,False,4,29.0,208944,13.88,9774316692.0,1888.0,Boomers
17812,Nicaragua,2011,False,3,61.0,539194,11.31,9774316692.0,1888.0,Generation X
17813,Nicaragua,2011,True,1,54.0,593303,9.1,9774316692.0,1888.0,Millenials
17814,Nicaragua,2011,True,2,13.0,508442,2.56,9774316692.0,1888.0,Millenials
17815,Nicaragua,2011,True,4,6.0,250720,2.39,9774316692.0,1888.0,Boomers
17816,Nicaragua,2011,True,3,11.0,616933,1.78,9774316692.0,1888.0,Generation X
17817,Nicaragua,2011,True,0,9.0,603810,1.49,9774316692.0,1888.0,Generation Z
17818,Nicaragua,2011,False,0,9.0,637235,1.41,9774316692.0,1888.0,Generation Z
17819,Nicaragua,2011,True,5,0.0,65290,0.0,9774316692.0,1888.0,Silent
17820,Nicaragua,2012,False,2,74.0,503628,14.69,10532001130.0,2006.0,Millenials
17821,Nicaragua,2012,False,1,73.0,615327,11.86,10532001130.0,2006.0,Millenials
17822,Nicaragua,2012,False,4,24.0,218891,10.96,10532001130.0,2006.0,Boomers
17823,Nicaragua,2012,False,3,53.0,554382,9.56,10532001130.0,2006.0,Generation X
17824,Nicaragua,2012,False,5,4.0,49926,8.01,10532001130.0,2006.0,Silent
17825,Nicaragua,2012,True,1,42.0,591526,7.1,10532001130.0,2006.0,Millenials
17826,Nicaragua,2012,True,2,17.0,518676,3.28,10532001130.0,2006.0,Millenials
17827,Nicaragua,2012,True,3,12.0,634573,1.89,10532001130.0,2006.0,Generation X
17828,Nicaragua,2012,True,4,4.0,263316,1.52,10532001130.0,2006.0,Boomers
17829,Nicaragua,2012,True,5,1.0,67819,1.47,10532001130.0,2006.0,Silent
17830,Nicaragua,2012,True,0,6.0,599655,1.0,10532001130.0,2006.0,Generation Z
17831,Nicaragua,2012,False,0,6.0,633724,0.95,10532001130.0,2006.0,Generation Z
17832,Nicaragua,2013,False,2,83.0,515416,16.1,10982972256.0,2062.0,Millenials
17833,Nicaragua,2013,False,4,33.0,229411,14.38,10982972256.0,2062.0,Boomers
17834,Nicaragua,2013,False,1,85.0,615015,13.82,10982972256.0,2062.0,Millenials
17835,Nicaragua,2013,False,3,68.0,570472,11.92,10982972256.0,2062.0,Generation X
17836,Nicaragua,2013,False,5,6.0,51968,11.55,10982972256.0,2062.0,Silent
17837,Nicaragua,2013,True,1,38.0,589004,6.45,10982972256.0,2062.0,Millenials
17838,Nicaragua,2013,True,3,15.0,652953,2.3,10982972256.0,2062.0,Generation X
17839,Nicaragua,2013,True,2,10.0,527875,1.89,10982972256.0,2062.0,Millenials
17840,Nicaragua,2013,True,0,10.0,596571,1.68,10982972256.0,2062.0,Generation Z
17841,Nicaragua,2013,True,4,2.0,276506,0.72,10982972256.0,2062.0,Boomers
17842,Nicaragua,2013,False,0,1.0,631355,0.16,10982972256.0,2062.0,Generation Z
17843,Nicaragua,2013,True,5,0.0,70389,0.0,10982972256.0,2062.0,Silent
17844,Nicaragua,2014,False,2,73.0,525741,13.89,11880438824.0,2199.0,Millenials
17845,Nicaragua,2014,False,4,29.0,240048,12.08,11880438824.0,2199.0,Boomers
17846,Nicaragua,2014,False,3,67.0,587734,11.4,11880438824.0,2199.0,Generation X
17847,Nicaragua,2014,False,1,65.0,614142,10.58,11880438824.0,2199.0,Millenials
17848,Nicaragua,2014,False,5,4.0,54010,7.41,11880438824.0,2199.0,Silent
17849,Nicaragua,2014,True,1,31.0,585711,5.29,11880438824.0,2199.0,Millenials
17850,Nicaragua,2014,True,2,16.0,535623,2.99,11880438824.0,2199.0,Millenials
17851,Nicaragua,2014,True,5,2.0,73073,2.74,11880438824.0,2199.0,Silent
17852,Nicaragua,2014,True,4,6.0,289927,2.07,11880438824.0,2199.0,Boomers
17853,Nicaragua,2014,True,0,12.0,594338,2.02,11880438824.0,2199.0,Generation Z
17854,Nicaragua,2014,False,0,3.0,629806,0.48,11880438824.0,2199.0,Generation Z
17855,Nicaragua,2014,True,3,3.0,672271,0.45,11880438824.0,2199.0,Generation X
17856,Nicaragua,2015,False,5,7.0,56061,12.49,12611087031.0,2303.0,Silent
17857,Nicaragua,2015,False,2,65.0,534310,12.17,12611087031.0,2303.0,Millenials
17858,Nicaragua,2015,False,1,68.0,612707,11.1,12611087031.0,2303.0,Millenials
17859,Nicaragua,2015,False,3,67.0,606317,11.05,12611087031.0,2303.0,Generation X
17860,Nicaragua,2015,False,4,18.0,250532,7.18,12611087031.0,2303.0,Boomers
17861,Nicaragua,2015,True,1,41.0,581787,7.05,12611087031.0,2303.0,Millenials
17862,Nicaragua,2015,True,2,19.0,541679,3.51,12611087031.0,2303.0,Millenials
17863,Nicaragua,2015,True,3,14.0,692648,2.02,12611087031.0,2303.0,Generation X
17864,Nicaragua,2015,True,4,4.0,303372,1.32,12611087031.0,2303.0,Boomers
17865,Nicaragua,2015,True,0,7.0,592557,1.18,12611087031.0,2303.0,Generation Z
17866,Nicaragua,2015,False,0,5.0,628588,0.8,12611087031.0,2303.0,Generation Z
17867,Nicaragua,2015,True,5,0.0,75925,0.0,12611087031.0,2303.0,Silent
17868,Norway,1986,False,3,137.0,500900,27.35,78693253276.0,20117.0,Silent
17869,Norway,1986,False,2,86.0,318200,27.03,78693253276.0,20117.0,Boomers
17870,Norway,1986,False,4,101.0,383100,26.36,78693253276.0,20117.0,G.I. Generation
17871,Norway,1986,False,1,69.0,336000,20.54,78693253276.0,20117.0,Generation X
17872,Norway,1986,False,5,19.0,102800,18.48,78693253276.0,20117.0,G.I. Generation
17873,Norway,1986,True,3,67.0,480100,13.96,78693253276.0,20117.0,Silent
17874,Norway,1986,True,4,56.0,430100,13.02,78693253276.0,20117.0,G.I. Generation
17875,Norway,1986,True,5,10.0,173700,5.76,78693253276.0,20117.0,G.I. Generation
17876,Norway,1986,True,2,15.0,303600,4.94,78693253276.0,20117.0,Boomers
17877,Norway,1986,True,1,12.0,320000,3.75,78693253276.0,20117.0,Generation X
17878,Norway,1986,False,0,7.0,288100,2.43,78693253276.0,20117.0,Generation X
17879,Norway,1986,True,0,0.0,275100,0.0,78693253276.0,20117.0,Generation X
17880,Norway,1987,False,5,35.0,105000,33.33,94230055659.0,23980.0,G.I. Generation
17881,Norway,1987,False,4,125.0,379500,32.94,94230055659.0,23980.0,G.I. Generation
17882,Norway,1987,False,2,94.0,321100,29.27,94230055659.0,23980.0,Boomers
17883,Norway,1987,False,3,149.0,511400,29.14,94230055659.0,23980.0,Silent
17884,Norway,1987,False,1,80.0,339300,23.58,94230055659.0,23980.0,Generation X
17885,Norway,1987,True,4,54.0,426400,12.66,94230055659.0,23980.0,G.I. Generation
17886,Norway,1987,True,3,60.0,489000,12.27,94230055659.0,23980.0,Silent
17887,Norway,1987,True,2,29.0,305900,9.48,94230055659.0,23980.0,Boomers
17888,Norway,1987,True,1,12.0,322900,3.72,94230055659.0,23980.0,Generation X
17889,Norway,1987,True,5,6.0,178600,3.36,94230055659.0,23980.0,G.I. Generation
17890,Norway,1987,False,0,3.0,281600,1.07,94230055659.0,23980.0,Generation X
17891,Norway,1987,True,0,2.0,268800,0.74,94230055659.0,23980.0,Generation X
17892,Norway,1988,False,5,36.0,106900,33.68,101900260856.0,25820.0,G.I. Generation
17893,Norway,1988,False,2,102.0,324400,31.44,101900260856.0,25820.0,Boomers
17894,Norway,1988,False,3,163.0,523400,31.14,101900260856.0,25820.0,Silent
17895,Norway,1988,False,4,113.0,375200,30.12,101900260856.0,25820.0,G.I. Generation
17896,Norway,1988,False,1,91.0,341500,26.65,101900260856.0,25820.0,Generation X
17897,Norway,1988,True,3,70.0,499700,14.01,101900260856.0,25820.0,Silent
17898,Norway,1988,True,4,55.0,421700,13.04,101900260856.0,25820.0,G.I. Generation
17899,Norway,1988,True,2,36.0,308000,11.69,101900260856.0,25820.0,Boomers
17900,Norway,1988,True,5,14.0,182300,7.68,101900260856.0,25820.0,G.I. Generation
17901,Norway,1988,True,1,21.0,324100,6.48,101900260856.0,25820.0,Generation X
17902,Norway,1988,False,0,5.0,276000,1.81,101900260856.0,25820.0,Generation X
17903,Norway,1988,True,0,2.0,263400,0.76,101900260856.0,25820.0,Generation X
17904,Norway,1989,False,5,41.0,108700,37.72,102633789558.0,25945.0,G.I. Generation
17905,Norway,1989,False,3,162.0,535000,30.28,102633789558.0,25945.0,Silent
17906,Norway,1989,False,4,106.0,370500,28.61,102633789558.0,25945.0,G.I. Generation
17907,Norway,1989,False,1,88.0,339300,25.94,102633789558.0,25945.0,Generation X
17908,Norway,1989,False,2,83.0,327000,25.38,102633789558.0,25945.0,Boomers
17909,Norway,1989,True,4,55.0,416200,13.21,102633789558.0,25945.0,G.I. Generation
17910,Norway,1989,True,2,34.0,310100,10.96,102633789558.0,25945.0,Boomers
17911,Norway,1989,True,3,53.0,511100,10.37,102633789558.0,25945.0,Silent
17912,Norway,1989,True,5,15.0,185600,8.08,102633789558.0,25945.0,G.I. Generation
17913,Norway,1989,True,1,20.0,322400,6.2,102633789558.0,25945.0,Generation X
17914,Norway,1989,True,0,2.0,258500,0.77,102633789558.0,25945.0,Generation X
17915,Norway,1989,False,0,1.0,271400,0.37,102633789558.0,25945.0,Generation X
17916,Norway,1990,False,4,125.0,365800,34.17,119791683308.0,30240.0,G.I. Generation
17917,Norway,1990,False,5,34.0,110100,30.88,119791683308.0,30240.0,G.I. Generation
17918,Norway,1990,False,3,159.0,546500,29.09,119791683308.0,30240.0,Silent
17919,Norway,1990,False,2,92.0,329000,27.96,119791683308.0,30240.0,Boomers
17920,Norway,1990,False,1,74.0,334200,22.14,119791683308.0,30240.0,Generation X
17921,Norway,1990,True,4,55.0,410600,13.4,119791683308.0,30240.0,G.I. Generation
17922,Norway,1990,True,3,62.0,522500,11.87,119791683308.0,30240.0,Silent
17923,Norway,1990,True,5,15.0,188700,7.95,119791683308.0,30240.0,G.I. Generation
17924,Norway,1990,True,1,20.0,318800,6.27,119791683308.0,30240.0,Generation X
17925,Norway,1990,True,2,19.0,311900,6.09,119791683308.0,30240.0,Boomers
17926,Norway,1990,False,0,4.0,268100,1.49,119791683308.0,30240.0,Generation X
17927,Norway,1990,True,0,0.0,255100,0.0,119791683308.0,30240.0,Generation X
17928,Norway,1991,False,4,120.0,361500,33.2,121872464483.0,30678.0,Silent
17929,Norway,1991,False,3,162.0,558800,28.99,121872464483.0,30678.0,Boomers
17930,Norway,1991,False,5,31.0,111400,27.83,121872464483.0,30678.0,G.I. Generation
17931,Norway,1991,False,2,92.0,331500,27.75,121872464483.0,30678.0,Boomers
17932,Norway,1991,False,1,90.0,328700,27.38,121872464483.0,30678.0,Generation X
17933,Norway,1991,True,4,60.0,405400,14.8,121872464483.0,30678.0,Silent
17934,Norway,1991,True,3,57.0,534500,10.66,121872464483.0,30678.0,Boomers
17935,Norway,1991,True,5,19.0,191900,9.9,121872464483.0,30678.0,G.I. Generation
17936,Norway,1991,True,2,25.0,313900,7.96,121872464483.0,30678.0,Boomers
17937,Norway,1991,True,1,14.0,314100,4.46,121872464483.0,30678.0,Generation X
17938,Norway,1991,False,0,4.0,267100,1.5,121872464483.0,30678.0,Millenials
17939,Norway,1991,True,0,1.0,253800,0.39,121872464483.0,30678.0,Millenials
17940,Norway,1992,False,5,36.0,113200,31.8,130838040068.0,32793.0,G.I. Generation
17941,Norway,1992,False,1,91.0,322300,28.23,130838040068.0,32793.0,Generation X
17942,Norway,1992,False,4,98.0,358100,27.37,130838040068.0,32793.0,Silent
17943,Norway,1992,False,3,142.0,570900,24.87,130838040068.0,32793.0,Boomers
17944,Norway,1992,False,2,78.0,335000,23.28,130838040068.0,32793.0,Boomers
17945,Norway,1992,True,3,68.0,546600,12.44,130838040068.0,32793.0,Boomers
17946,Norway,1992,True,4,43.0,400400,10.74,130838040068.0,32793.0,Silent
17947,Norway,1992,True,5,18.0,195400,9.21,130838040068.0,32793.0,G.I. Generation
17948,Norway,1992,True,2,21.0,316800,6.63,130838040068.0,32793.0,Boomers
17949,Norway,1992,True,1,16.0,308300,5.19,130838040068.0,32793.0,Generation X
17950,Norway,1992,False,0,4.0,268100,1.49,130838040068.0,32793.0,Millenials
17951,Norway,1992,True,0,1.0,254700,0.39,130838040068.0,32793.0,Millenials
17952,Norway,1993,False,5,42.0,114900,36.55,120579072751.0,30066.0,G.I. Generation
17953,Norway,1993,False,3,162.0,582800,27.8,120579072751.0,30066.0,Boomers
17954,Norway,1993,False,2,85.0,338500,25.11,120579072751.0,30066.0,Boomers
17955,Norway,1993,False,4,86.0,355100,24.22,120579072751.0,30066.0,Silent
17956,Norway,1993,False,1,69.0,315200,21.89,120579072751.0,30066.0,Generation X
17957,Norway,1993,True,4,39.0,395900,9.85,120579072751.0,30066.0,Silent
17958,Norway,1993,True,5,19.0,198800,9.56,120579072751.0,30066.0,G.I. Generation
17959,Norway,1993,True,2,24.0,320500,7.49,120579072751.0,30066.0,Boomers
17960,Norway,1993,True,3,39.0,558100,6.99,120579072751.0,30066.0,Boomers
17961,Norway,1993,True,1,18.0,302000,5.96,120579072751.0,30066.0,Generation X
17962,Norway,1993,False,0,5.0,271000,1.85,120579072751.0,30066.0,Millenials
17963,Norway,1993,True,0,2.0,257700,0.78,120579072751.0,30066.0,Millenials
17964,Norway,1994,False,2,84.0,341700,24.58,127131461120.0,31520.0,Boomers
17965,Norway,1994,False,3,131.0,594400,22.04,127131461120.0,31520.0,Boomers
17966,Norway,1994,False,5,25.0,116200,21.51,127131461120.0,31520.0,G.I. Generation
17967,Norway,1994,False,1,64.0,307600,20.81,127131461120.0,31520.0,Generation X
